"SNR","prop_relevant","TPR_lasso","TPR_selinf","FDR_lasso","FDR_selinf","num_sel_lasso","num_sel_selinf"
4,0.3,1,0.935483870967742,0.544117647058823,0.482142857142857,68,56
4,0.3,0.774193548387097,0.0967741935483871,0.454545454545455,0.571428571428571,44,7
4,0.3,0.709677419354839,0.225806451612903,0.405405405405405,0.125,37,8
4,0.3,0.967741935483871,0.161290322580645,0.545454545454545,0.375,66,8
4,0.3,0.838709677419355,0.225806451612903,0.490196078431373,0.222222222222222,51,9
4,0.3,0.903225806451613,0.0645161290322581,0.508771929824561,0.6,57,5
4,0.3,0.838709677419355,0.32258064516129,0.509433962264151,0,53,10
4,0.3,0.838709677419355,0.225806451612903,0.35,0.125,40,8
4,0.3,0.774193548387097,0.129032258064516,0.547169811320755,0.428571428571429,53,7
4,0.3,0.67741935483871,0.258064516129032,0.416666666666667,0.111111111111111,36,9
4,0.3,0.870967741935484,0.032258064516129,0.578125,0.5,64,2
4,0.3,0.935483870967742,0.161290322580645,0.508474576271186,0,59,5
4,0.3,0.774193548387097,0.709677419354839,0.578947368421053,0.551020408163265,57,49
4,0.3,0.806451612903226,0.0967741935483871,0.390243902439024,0.5,41,6
4,0.3,0.838709677419355,0.161290322580645,0.580645161290323,0.545454545454545,62,11
4,0.3,0.741935483870968,0.161290322580645,0.425,0.285714285714286,40,7
4,0.3,0.741935483870968,0,0.589285714285714,NA,56,0
4,0.3,0.870967741935484,0.0645161290322581,0.448979591836735,0.333333333333333,49,3
4,0.3,0.838709677419355,0.483870967741935,0.551724137931034,0.571428571428571,58,35
4,0.3,0.741935483870968,0.225806451612903,0.557692307692308,0.5,52,14
4,0.3,0.870967741935484,0.161290322580645,0.509090909090909,0.285714285714286,55,7
4,0.3,0.709677419354839,0.225806451612903,0.488372093023256,0.222222222222222,43,9
4,0.3,0.935483870967742,0.193548387096774,0.462962962962963,0,54,6
4,0.3,0.870967741935484,0.290322580645161,0.4375,0.1,48,10
4,0.3,0.903225806451613,0.0967741935483871,0.317073170731707,0,41,3
4,0.3,0.935483870967742,0.225806451612903,0.491228070175439,0.125,57,8
4,0.3,0.838709677419355,0.419354838709677,0.434782608695652,0.235294117647059,46,17
4,0.3,0.67741935483871,0.258064516129032,0.4,0.272727272727273,35,11
4,0.3,0.870967741935484,0.0645161290322581,0.46,0.333333333333333,50,3
4,0.3,0.935483870967742,0.225806451612903,0.472727272727273,0.222222222222222,55,9
4,0.3,0.838709677419355,0.193548387096774,0.48,0.333333333333333,50,9
4,0.3,0.806451612903226,0.419354838709677,0.596774193548387,0.458333333333333,62,24
4,0.3,0.870967741935484,0.193548387096774,0.53448275862069,0,58,6
4,0.3,0.838709677419355,0.258064516129032,0.48,0.111111111111111,50,9
4,0.3,0.935483870967742,0.0967741935483871,0.472727272727273,0.4,55,5
4,0.3,0.774193548387097,0.0967741935483871,0.5,0.4,48,5
4,0.3,0.838709677419355,0.0967741935483871,0.527272727272727,0.25,55,4
4,0.3,0.741935483870968,0.193548387096774,0.549019607843137,0.7,51,20
4,0.3,0.806451612903226,0.0967741935483871,0.431818181818182,0,44,3
4,0.3,0.709677419354839,0.419354838709677,0.463414634146341,0.133333333333333,41,15
4,0.3,0.870967741935484,0.354838709677419,0.46,0.388888888888889,50,18
