"SNR","prop_relevant","TPR_lasso","TPR_selinf","FDR_lasso","FDR_selinf","num_sel_lasso","num_sel_selinf"
4,0.3,0.32258064516129,0.161290322580645,0.375,0.166666666666667,16,6
4,0.3,0.548387096774194,0.0645161290322581,0.260869565217391,0,23,2
4,0.3,0.225806451612903,0.0967741935483871,0.222222222222222,0,9,3
4,0.3,0.483870967741935,0.129032258064516,0.166666666666667,0,18,4
4,0.3,0.741935483870968,0.193548387096774,0.233333333333333,0,30,6
4,0.3,0.387096774193548,0.0967741935483871,0.2,0,15,3
4,0.3,0.580645161290323,0.0645161290322581,0.217391304347826,0,23,2
4,0.3,0.419354838709677,0.129032258064516,0.277777777777778,0,18,4
4,0.3,0.580645161290323,0.193548387096774,0.25,0,24,6
4,0.3,0.290322580645161,0.032258064516129,0.181818181818182,0,11,1
4,0.3,0.419354838709677,0.129032258064516,0.277777777777778,0.2,18,5
4,0.3,0.483870967741935,0.225806451612903,0.285714285714286,0.363636363636364,21,11
4,0.3,0.451612903225806,0.0645161290322581,0.0666666666666667,0,15,2
4,0.3,0.258064516129032,0.032258064516129,0.333333333333333,0.5,12,2
4,0.3,0.516129032258065,0.0645161290322581,0.304347826086957,0,23,2
4,0.3,0.645161290322581,0.0967741935483871,0.166666666666667,0,24,3
4,0.3,0.709677419354839,0.032258064516129,0.290322580645161,0.5,31,2
4,0.3,0.516129032258065,0.129032258064516,0.111111111111111,0,18,4
4,0.3,0.258064516129032,0.129032258064516,0.111111111111111,0,9,4
4,0.3,0.419354838709677,0.129032258064516,0.277777777777778,0,18,4
4,0.3,0.419354838709677,0.032258064516129,0.380952380952381,0,21,1
4,0.3,0.387096774193548,0.0645161290322581,0.142857142857143,0,14,2
4,0.3,0.548387096774194,0.161290322580645,0.32,0.166666666666667,25,6
4,0.3,0.354838709677419,0.129032258064516,0.153846153846154,0,13,4
4,0.3,0.516129032258065,0.032258064516129,0.2,0,20,1
4,0.3,0.258064516129032,0.032258064516129,0.111111111111111,0,9,1
4,0.3,0.451612903225806,0.193548387096774,0.222222222222222,0,18,6
4,0.3,0.612903225806452,0.161290322580645,0.269230769230769,0,26,5
4,0.3,0.225806451612903,0.161290322580645,0.222222222222222,0,9,5
4,0.3,0.419354838709677,0.032258064516129,0.434782608695652,0.5,23,2
4,0.3,0.548387096774194,0.225806451612903,0.15,0,20,7
4,0.3,0.483870967741935,0.032258064516129,0.285714285714286,0,21,1
4,0.3,0.129032258064516,0.0645161290322581,0,0,4,2
4,0.3,0.387096774193548,0.0967741935483871,0.25,0,16,3
4,0.3,0.290322580645161,0.129032258064516,0.25,0,12,4
4,0.3,0.451612903225806,0.0967741935483871,0.0666666666666667,0.25,15,4
4,0.3,0.67741935483871,0.161290322580645,0.382352941176471,0,34,5
4,0.3,0.387096774193548,0.0967741935483871,0.142857142857143,0,14,3
4,0.3,0.580645161290323,0,0.357142857142857,NA,28,0
4,0.3,0.516129032258065,0.258064516129032,0.111111111111111,0.111111111111111,18,9
4,0.3,0.741935483870968,0.193548387096774,0.303030303030303,0.25,33,8
4,0.3,0.451612903225806,0.0645161290322581,0.263157894736842,0.333333333333333,19,3
4,0.3,0.580645161290323,0.0967741935483871,0.307692307692308,0.25,26,4
4,0.3,0.419354838709677,0.0967741935483871,0.315789473684211,0,19,3
4,0.3,0.548387096774194,0.129032258064516,0.32,0,25,4
