"SNR","prop_relevant","TPR_lasso","TPR_selinf","FDR_lasso","FDR_selinf","num_sel_lasso","num_sel_selinf"
4,0.3,0.806451612903226,0.225806451612903,0.468085106382979,0,47,7
4,0.3,0.903225806451613,0.483870967741935,0.508771929824561,0.0625,57,16
4,0.3,0.870967741935484,0.32258064516129,0.53448275862069,0.230769230769231,58,13
4,0.3,0.838709677419355,0.129032258064516,0.35,0.333333333333333,40,6
4,0.3,0.806451612903226,0.0967741935483871,0.5,0.4,50,5
4,0.3,0.838709677419355,0,0.566666666666667,1,60,1
4,0.3,0.838709677419355,0.225806451612903,0.48,0.222222222222222,50,9
4,0.3,0.806451612903226,0.032258064516129,0.553571428571429,0.5,56,2
4,0.3,0.903225806451613,0.483870967741935,0.6,0.464285714285714,70,28
4,0.3,0.838709677419355,0.387096774193548,0.458333333333333,0,48,12
4,0.3,0.838709677419355,0.193548387096774,0.469387755102041,0.333333333333333,49,9
4,0.3,0.870967741935484,0.161290322580645,0.55,0.5,60,10
4,0.3,0.612903225806452,0.0645161290322581,0.486486486486487,0,37,2
4,0.3,0.903225806451613,0.0645161290322581,0.588235294117647,0.6,68,5
4,0.3,0.741935483870968,0.354838709677419,0.5,0,46,11
4,0.3,0.935483870967742,0.258064516129032,0.546875,0.428571428571429,64,14
4,0.3,0.67741935483871,0.32258064516129,0.461538461538462,0.333333333333333,39,15
4,0.3,0.838709677419355,0.161290322580645,0.469387755102041,0.444444444444444,49,9
4,0.3,0.870967741935484,0.387096774193548,0.53448275862069,0.428571428571429,58,21
4,0.3,0.806451612903226,0.0967741935483871,0.479166666666667,0.25,48,4
4,0.3,0.741935483870968,0.161290322580645,0.5,0.166666666666667,46,6
4,0.3,0.774193548387097,0.193548387096774,0.478260869565217,0.25,46,8
4,0.3,0.838709677419355,0.419354838709677,0.422222222222222,0,45,13
4,0.3,0.870967741935484,0.32258064516129,0.542372881355932,0.230769230769231,59,13
4,0.3,0.903225806451613,0.451612903225806,0.540983606557377,0.363636363636364,61,22
4,0.3,0.838709677419355,0.645161290322581,0.551724137931034,0.473684210526316,58,38
4,0.3,0.935483870967742,0.129032258064516,0.482142857142857,0,56,4
4,0.3,0.903225806451613,0.161290322580645,0.416666666666667,0.166666666666667,48,6
4,0.3,0.903225806451613,0.290322580645161,0.450980392156863,0,51,9
4,0.3,0.806451612903226,0.0967741935483871,0.5,0,50,3
4,0.3,0.870967741935484,0.387096774193548,0.41304347826087,0,46,12
4,0.3,0.870967741935484,0.0967741935483871,0.41304347826087,0.25,46,4
